row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,BLANK_20250905144046.mzML Peak area,BLANK_20250905131026.mzML Peak area,BLANK_20250905141457.mzML Peak area,BLANK.mzML Peak area,AB_2.mzML Peak area,AB_7.mzML Peak area,AB_1.mzML Peak area,AB_5.mzML Peak area,AB_4.mzML Peak area,AB_3.mzML Peak area,AB_8.mzML Peak area,AB_9.mzML Peak area,AB_6.mzML Peak area
9649,470.2417949,4.4737115,,,,24,332,[M+NH4]+,,2,9882;9649,452.20802,0,0,0,0,0,0,119805.875,481800.78,632088.3,137.50388,37284.945,203.2119,195542.16
13078,470.2878563,6.8316073,,,,3,392,[M+Na]+,,2,13088;13078,447.29862,0,0,0,0,2102.7083,863.7456,8701.271,3292.0679,1920.2389,7348.5522,19875.129,247050.45,0
17136,470.3509795,9.250834,,,,87,,,,,,,44.008373,52.969933,102.7928,993.9309,37249.71,5638.507,12237.674,1154.8237,68425.97,2897.9995,9731.148,6615.9517,7497.5786
3190,471.1074213,1.7019457,,,,15,,,,,,,0,0,0,0,9037.448,0,0,81552.51,8153.554,0,19957.803,68098.734,39254.324
2055,471.1724656,1.2291276,,,,79,,,,,,,0,0,0,0,25985.521,0,33.7568,172263.47,46586.258,4724.846,51503.75,274882.2,131136.28
2766,471.1988987,1.6112099,,,,15,,,,,,,0,0,0,0,121.88733,0,601.9387,18157.334,83270.02,0,517.9467,0,2404.441
6536,471.2260002,2.8884988,,,,15,247,[M+H]+,,2,6530;6536,470.21929,0,0,0,0,0,0,120686.73,489540.34,415160.2,0,52626.062,0,164965.55
7329,472.1851812,3.1815743,,,,,,,,,,,0,0,0,0,0,0,21801.486,136485.94,82653.73,0,15001.423,0,56899.58
6454,472.2185322,2.8513272,,,,15,245,[M+NH4]+,,2,6454;6443,454.18377,0,0,0,0,19749.695,16632.465,47733.203,25638.24,0,55296.574,2234.9258,108658.78,9671.669
7724,472.2185736,3.36526,,,,85,276,[M+NH4]+,,2,7744;7724,454.18497,0,0,0,0,8080.3423,4401.43,30954.266,22325.064,9046.415,31164.768,3792.697,33675.074,13627.023
13513,472.254415,7.041088,,,,61,394,[M+NH4]+,,2,13513;13526,454.22056,0,0,0,0,96.30761,1257.7302,18352.426,21134.64,33985.566,9874.513,5353.7744,32568.842,0
9389,472.2581574,4.2880554,,,,63,323,[M+NH4]+,,2,9426;9389,454.22431,0,0,0,0,0,0,9807.516,65129.688,88852.79,0,1293.3782,0,24124.637
12727,472.3033438,6.6350155,,,,82,,,,,,,0,0,0,0,68.91775,86.73643,8961.661,921.93756,6804.2983,44685.28,12368.519,160851,622.2912
792,472.9906969,0.635788,,,,13,49,[M+Na]+,,3,781;835;792,450.00106,0,0,0,0,0,636.46655,277.45166,1126.2615,1510.8223,7555.6846,2862.6494,0,0
7002,473.1798351,3.028662,,,,15,259,[M+K]+,,2,7002;7036,434.2163,0,0,0,0,0,0,19646.19,15996.513,7433.6924,5708.9805,583.3353,9573.376,1835.0397
10095,473.1819527,4.686319,,,,55,340,[M+H]+,,2,10095;10123,472.1744,0,0,0,0,0,0,42243.79,313800.47,408258.72,0,13113.698,0,124239.92
5157,473.1998889,2.2952957,,,,15,,,,,,,0,0,0,0,2945.966,44669.695,61917.375,57332.445,253480.9,73603.984,10603.602,6192.2114,2518.2075
7415,473.2171544,3.227447,,,,85,,,,,,,0,0,0,0,278183.97,291148.6,1008737.06,619828.1,975309,488843.56,185661.52,1569442.1,387558.03
5502,473.2312683,2.4999027,,,,15,,,,,,,0,0,0,0,21280.527,5716.1816,27883.58,11658.711,24539.873,24733.732,9847.338,12637.166,8081.5615
11922,473.2372378,5.997657,,,,,,,,,,,0,0,0,0,0,0,0,0,57.081947,0,0,43207.445,0
4134,473.2594538,1.9905974,,,,15,163,[M+H]+,,3,4138;4133;4134,472.25195,18.251923,45.13063,103.208534,233.06114,615.5394,1536.6177,1464578.6,1648659.6,855599.2,1519.8242,404616.12,5584.8994,429665.25
17018,473.3457575,9.1799755,,,,87,415,[M+Na]+,,3,17069;17045;17018,450.35579,2909.6616,2632.6035,2870.396,9723.97,1150.9471,1902.1791,912.7715,1287.4011,3378.6738,3186.6528,3122.3628,2230.3289,1195.3507
5639,474.1716915,2.5634649,,,,15,216,[M+Na]+,,2,5635;5639,451.18339,0,0,0,0,701.2157,182.96078,0,19148.004,0,38801.434,7216.8066,0,608.31616
2927,474.1737257,1.6444376,,,,15,,,,,,,0,0,0,0,1473.502,2672.828,12584.096,30683.588,12841.304,8143.4946,2725.9849,5678.2485,3690.9028
5246,474.1975709,2.3165867,,,,15,,,,,,,0,0,0,0,35927.215,26960.398,117149.31,240178.1,241534.94,70378.92,33896.336,70188.02,57264.324
5952,474.1981106,2.662725,,,,15,,,,,,,0,0,0,0,9648.767,6213.953,28893.81,55920.082,83177.67,593.34454,1199.3108,41158.414,14924.572
8857,474.2334841,3.962905,,,,69,311,[M+Na]+,,2,8836;8857,451.24437,0,0,0,0,8.489851,121.28067,799.4398,6128.449,372.3661,6444.8,95.84021,5915.236,386.7147
11226,474.2337773,5.4778476,,,,,,,,,,,0,0,0,0,852.3751,1800.4929,11339.503,1415.5587,310947.8,475.88974,50.76938,14263.688,784.5929
11038,474.2338318,5.2998743,,,,77,,,,,,,0,0,0,0,619.45886,3049.3252,16661.865,5611.4487,159430.83,847.5932,28.705133,18894.275,512.06067
6018,475.1594014,2.6841128,,,,15,231,[M+H]+,,2,6018;6039,474.15266,0,0,0,0,26.87406,9090.058,69655.1,0,0,0,0,0,98058.57
8420,475.1611883,3.7746449,,,,,,,,,,,0,0,0,0,0,0,936.532,64404.03,98804.83,0,102.62474,0,19928.104
11361,475.1700264,5.580287,,,,,,,,,,,0,0,0,0,0,0,0,2920.7822,94549.88,5788.832,0,124554.13,0
9725,475.197284,4.4579644,,,,46,331,[M+H]+,,2,9725;9733,474.18984,0,0,0,0,0,0,144934.25,614531.6,893228.7,65.367226,60483.53,0,348925.2
6750,475.2476364,2.965801,,,,15,,,,,,,0,0,0,0,55413.45,55446.84,287448.28,131307.97,275469.16,473164.25,60139.387,396139.88,73317.586
10723,475.2687725,5.0546403,,,,83,,,,,,,0,0,0,0,141.17014,19378.182,17197.25,0,11652.168,70932.85,222.9075,46806.695,813.8889
8789,475.2692632,3.929288,,,,69,,,,,,,0,0,0,0,2044.6709,7310.572,18197.232,8289.661,296.82635,15888.263,3647.3713,34812.074,1705.4852
11074,475.2914896,5.3045473,,,,,,,,,,,0,0,0,0,0,0,0,121408.37,0,0,0,0,0
6168,476.18937,2.7471657,,,,15,239,[M+Na]+,,2,6180;6168,453.20008,0,0,0,0,5891.7314,25051.006,78282.74,0,26083.201,0,0,16254.473,119778.82
8590,476.1922626,3.8393338,,,,85,,,,,,,0,0,0,0,227.75009,8079.7476,7162.7056,31286.627,121925.38,40197.785,34422.695,79916.375,21946.535
8170,476.1922954,3.5943997,,,,85,,,,,,,0,0,0,0,42.20933,1840.4883,1495.6211,17425.324,32247.758,18346.148,21102.63,59825.727,2947.5425
11231,476.2313246,5.484123,,,,27,,,,,,,0,0,0,0,4932.9155,7766.439,22320.883,28965.88,102984.016,35596.26,3098.6677,85539.7,51214.277
3064,476.2344325,1.6801758,,,,15,120,[M+NH4]+,,2,3064;3087,458.20063,0,0,0,0,0,213.10056,197149.73,84479.7,56599.688,0,29808.545,0,11451.345
16873,476.2987166,9.103029,,,,87,413,[M+Na]+,,2,16873;16890,453.30953,3887.0298,2801.316,4065.0835,180.76389,0,0,0,0,0,0,0,0,0
4073,476.3065514,1.9696718,,,,15,161,[M+NH4]+,,4,4073;4091;4074;4072,458.27253,5248.1953,7755.9355,9911.628,21256.906,19244.338,37384.406,3.18E+07,1.91E+07,9107794,109110.88,1.65E+07,186237.16,3621341.2
5268,477.1471575,2.336386,,,,15,204,[M+Na]+,,2,5253;5268,454.15788,0,0,0,0,65726.44,130839.84,56078.406,34183.72,18717.434,150715.84,12581.77,0,41793.414
4509,477.1494612,2.070344,,,,15,179,[M+Na]+,,2,4553;4509,454.15936,0,0,0,0,9702.665,9815.894,5431.1123,1956.8075,13602.497,21432.049,11318.328,7592.5186,12138.922
6443,477.1720436,2.8504212,,,,15,245,[M+Na]+,,2,6454;6443,454.18377,0,0,0,0,10347.803,7536.031,6196.3926,4125.955,0,22865.545,3954.767,13890.789,0
7744,477.1744161,3.380736,,,,85,276,[M+Na]+,,2,7744;7724,454.18497,0,0,0,0,2739.579,936.9059,4906.179,2322.3953,548.2645,12283.628,946.81525,1499.686,1595.7756
8274,477.174974,3.6597197,,,,,,,,,,,0,0,0,0,19.657154,0,9538.042,51530.11,88577.52,0,341.2492,0,29142.898
5050,477.1752122,2.2568347,,,,15,,,,,,,0,0,0,0,31633.469,2578.4878,4157.5986,2278.8586,0,22212.547,7474.3594,0,9575.097
13526,477.2097467,7.0427117,,,,61,394,[M+Na]+,,2,13513;13526,454.22056,0,0,0,0,47.99456,491.47238,7726.8984,11081.735,13462.954,4680.3774,1044.2865,600.4612,0
9391,477.2135592,4.263209,,,,63,321,[M+H]+,,2,9417;9391,476.20587,0,0,0,0,5.8529916,0,149655.39,471838.97,535470.5,202.1615,69741.234,49.829926,235285.19
11563,477.2845054,5.6759725,,,,62,,,,,,,0,0,0,0,5113.56,8888.573,54385.97,23504.268,9455.186,38522.516,5811.68,97360.63,9370.736
11700,477.2846026,5.779184,,,,78,,,,,,,0,0,0,0,7539.8257,16051.726,65340.01,5992.468,435.0829,114747.56,8324.1,59230.3,15036.841
14441,477.2847209,7.4615097,,,,90,,,,,,,0,0,0,0,4556.254,1100.593,22423.404,29084.67,11149.766,26319.31,11699.648,124994.81,0
16338,477.2848284,8.511202,,,,43,,,,,,,0,0,0,0,10413.233,0,96508.53,30910.113,0,22.801075,41835.37,779246.25,37256.676
9008,478.2076496,4.051632,,,,69,,,,,,,0,0,0,0,161.21309,5052.7837,105027.17,6615.9946,34491.11,9043.028,1321.1133,13844.325,888.6574
7882,478.2078821,3.4429379,,,,85,,,,,,,0,0,0,0,7.485091,487.06174,37139.05,872.823,9300.386,90.250374,363.5451,0,6278.313
8438,478.2080586,3.7519515,,,,85,,,,,,,0,0,0,0,46.79045,4309.4116,68382.66,287.17566,10732.3125,5790.2715,6025.8423,9692.043,3522.7422
5667,479.118164,2.569799,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8270.63,0,168768.98,0
5701,479.13036,2.5899339,,,,15,217,[M+K]+,,3,5726;5707;5701,440.16795,0,0,0,0,19394.172,6025.3496,50808.453,15725.468,16433.932,0,5129.1797,0,8252.028
1425,479.1658351,0.84638923,,,,13,,,,,,,0,0,0,0,183491.28,0,0,771809,60203.88,0,424278.4,1106484.1,1831514.8
11253,479.1890549,5.5084558,,,,94,366,[M+Na]+,,2,11253;11252,456.19912,0,0,0,0,735.7988,4562.5786,24575.887,2729.8445,1327092,1579.0203,318.35666,59706.66,9256.289
6229,479.2013559,2.781751,,,,15,,,,,,,0,0,0,0,0,16701.387,0,391.6975,0,61782.81,4146.147,35885.37,0
6150,479.2289451,2.7400224,,,,15,,,,,,,0,0,0,0,3487.9592,5223.398,52403.38,9470.409,7987.937,11532.388,486.01047,12627.283,22272.078
5617,479.2382674,2.5536523,,,,15,,,,,,,0,0,0,0,6515.4956,16583.293,0,6952.998,1560.8441,27336.33,0,115491.516,0
4032,479.3150288,1.9682009,,,,15,,,,,,,0,5.4035587,0,8.9076,0,0,205545.58,117982.42,57575.14,0,94486.89,0,24908.648
4802,480.1866165,2.0819936,,,,15,,,,,,,0,0,0,0,64342.242,55068.33,84864.85,122404.82,88781.02,153743.22,61179.996,39866.633,149752.8
6155,480.2251359,2.7468345,,,,15,,,,,,,0,0,0,0,3168.7048,9889.133,0,2237.7349,0,36953.043,3863.7043,181118.97,0
7112,480.2784951,3.0692632,,,,15,,,,,,,210.01329,179.23264,897.5076,13373.7705,113.11093,130.3588,11532.093,43296.81,18846.973,3812.3936,5230.7773,9729.852,96.05225
10608,480.2795653,5.009891,,,,14,,,,,,,25.371227,33.560196,16.860924,55.522537,75.656555,2474.1597,25479.969,25244.877,52767.35,26855.703,1333.2131,68174.9,1553.0106
16943,480.3350993,9.141666,,,,87,,,,,,,47.03738,29.80827,145.15102,118.15248,42733.848,5852.013,13442.608,1148.6973,66333.71,5714.0996,11591.511,9131.052,8636.902
4038,481.1684154,1.9594556,,,,15,158,[M+K]+,,4,4026;4038;4025;4020,442.20505,0,0,0,0,0,0,0,13797.043,59697.664,0,3850.7383,0,34046.953
4668,481.1762013,2.161204,,,,,,,,,,,0,0,0,0,0,0,0,1296.4265,0,0,0,92954.6,0
3087,481.1898614,1.6807903,,,,15,120,[M+Na]+,,2,3064;3087,458.20063,0,0,0,0,0,0,47711.586,66546.02,10960.05,0,13392.37,0,5064.803
4182,481.2122044,2.0016043,,,,,,,,,,,0,0,0,0,0,0,0,0,98839.9,0,0,344080.7,0
6621,481.2180151,2.8716795,,,,,,,,,,,0,0,0,0,491.6549,475.65393,49186.387,13778.35,0,0,11974.533,593.41394,13328.073
6051,481.2182372,2.721288,,,,15,233,[M+H]+,,2,6051;6090,480.21056,0,0,0,0,29002.297,106399.1,74984.875,74642.59,0,66838.53,135753.94,71585.39,4364.027
3802,481.2548969,1.9103643,,,,15,,,,,,,0,0,0,0,200976.73,149668.9,0,73136.79,29241.91,417614.56,0,1252886.9,10859.605
4545,481.2550864,2.0914762,,,,15,,,,,,,0,0,0,0,112648.87,233174.06,0,239541.94,67859.81,410973.72,5152.384,881709.06,14565.86
5035,481.2551078,2.2400956,,,,15,,,,,,,0,0,0,0,28367.354,49158.438,0,71208.92,4891.7295,87193.82,0,233208.14,3873.601
3032,481.25537,1.671196,,,,15,,,,,,,0,0,0,0,17432.363,44867.25,0,117821.87,33281.83,144034.92,273.11154,188418.88,5763.64
4074,481.26124,1.9695,,,,15,161,[M+Na]+,,4,4073;4091;4074;4072,458.27253,60.620712,75.0412,108.51598,110.46748,0,0,1207173.4,1121691.5,504069.34,6114.992,1256156.1,0,188270
7433,482.1388943,3.2330258,,,,85,,,,,,,0,0,0,0,69142.33,61894.094,53823.496,51591.418,48930.375,51045.78,54288.02,45054.727,56384.688
4066,482.2144539,1.9624598,,,,,,,,,,,0,0,0,0,0,0,0,0,63354.832,0,0,64901.207,0
4328,482.238424,2.0303895,,,,15,,,,,,,0,0,0,0,21556.48,28899.262,22086.39,25698.287,2683.0059,20364.568,12290.186,34660.46,10703.604
5553,482.2390724,2.530092,,,,15,213,[M+NH4]+,,2,5553;5550,464.20505,0,0,0,0,19548.205,28983.95,22128.385,10867.116,11806.197,61424.73,16473.65,229588.94,12655.816
16962,482.3694066,9.152851,,,,87,,,,,,,917.36743,700.1572,770.8251,4590.5693,317.42056,529.9864,1971.8251,1127.5771,3046.0122,32868.55,668.6211,11522.859,2059.0234
17188,482.4052065,9.280899,,,,87,423,[M+NH4]+,,3,17227;17193;17188,464.3714,531012.44,498384.78,528093.75,819660.94,227466.52,219919.36,211464.72,216498.89,231252.52,209647.34,210926.12,208802.28,226395.88
11511,483.0610075,5.654743,,,,,,,,,,,0,0,0,0,0,0,0,106375.67,0,0,0,0,0
7781,483.1270535,3.3795922,,,,85,278,[M+Na]+,,2,7781;7775,460.13825,0,0,0,0,0,0,38369.18,24376.248,19824.31,0,2353.0947,0,9420.084
5134,483.1480588,2.2796338,,,,15,,,,,,,0,0,0,0,83612.945,19343.547,36169.62,17617.004,25570.7,50000.64,83820.13,0,29853.092
6911,483.2054125,3.0167773,,,,15,,,,,,,0,0,0,0,98799.32,46272.402,83714.7,66082.73,86209.445,94511.695,83782.305,58602.773,46803.086
6662,483.2341318,2.9240167,,,,15,252,[M+H]+,,2,6618;6662,482.22617,0,0,0,0,10649.953,136.40732,428880.5,835.03076,0,0,8438.8955,0,133116.11
9510,483.6472145,4.312942,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11105.978,0,31274.291
4894,484.1751572,2.1804936,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,587868.25,0
9524,484.2215711,4.332946,,,,63,,,,,,,0,0,0,0,0,0,344212.75,346720.2,135235.48,31.851608,14453.62,274.80075,68163.875
8093,484.2216882,3.526063,,,,85,,,,,,,0,0,0,0,0,0,1595.3196,99566.02,192407.05,63.635826,2048.3489,0,58629.45
7664,484.2217414,3.356867,,,,85,,,,,,,0,0,0,0,0,10.257972,39193.547,289975.16,43331.91,307.29767,314.09412,0,8651.586
11536,484.2905839,5.6594634,,,,62,377,[M+NH4]+,,3,11525;11536;11535,466.25668,0,0,0,0,71695,88797.41,1433981.2,181823.03,1600952.6,298480.38,116325.1,98167.76,678230.25
11586,485.0585709,5.68392,,,,,,,,,,,0,0,0,0,0,0,0,70379.164,0,0,0,0,0
1141,485.0624092,0.7463092,,,,13,66,[M+K]+,,3,1157;1141;1164,446.09958,0,0,0,0,10410.779,0,0,34888.88,21354.834,254.64426,25929.486,148726.03,89451.57
611,485.0646079,0.5622068,,,,13,40,[M+Na]+,,2,611;566,462.07543,0,0,0,0,4933.853,3681.6123,4699.4907,20013.695,16188.345,4638.94,281.18704,15900.805,11100.025
6013,485.1191201,2.6787481,,,,15,,,,,,,0,0,0,0,0,59864.996,35585.56,0,427.1405,1507.9877,1921.0394,12800.424,0
7472,485.1431417,3.2405887,,,,85,269,[M+Na]+,,3,7472;7520;7507,462.1541,0,0,0,0,0,0,386854.72,130488.9,177947.23,0,122776.4,0,245869.45
4732,485.156931,2.1246471,,,,,,,,,,,0,0,0,0,0,0,0,0,2544.2202,0,0,145338.69,0
5191,485.1578443,2.3233345,,,,,,,,,,,0,0,0,0,0,0,0,0,54973.016,0,0,410942,0
10607,485.2360437,4.984712,,,,14,,,,,,,0,0,0,0,25.594711,328.06964,14229.083,20856.188,58892.754,21746.076,390.82037,63735.3,251.10895
1333,486.0080181,0.81309485,,,,13,79,[M+K]+,,2,1333;1363,447.04494,0,0,0,0,9502.064,0,0,28055.277,42785.582,1097.3259,27058.582,0,12363.004
9813,486.169661,4.502741,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,45401.31,0
7892,486.1741385,3.4268188,,,,85,280,[M+Na]+,,2,7892;7898,463.1849,0,0,0,0,85.381744,417.48877,1451.7445,430.3032,643.8279,17742.287,405.2795,3809.7449,3418.4375
7632,486.1744181,3.320816,,,,85,273,[M+Na]+,,2,7636;7632,463.18496,0,0,0,0,7749.613,12515.474,8267.505,5102.0723,14444.464,62484.016,13019.279,0,34917.613
3416,486.1876737,1.751884,,,,15,,,,,,,0,0,0,0,18499.451,24049.188,0,0,0,36642.87,6666.0283,79641.74,16994.193
8942,486.2341614,4.011018,,,,69,315,[M+NH4]+,,2,8942;8946,468.19964,0,0,0,0,37039.766,9659.714,154250.17,150270.69,300951.6,180582.05,14606.266,100694.51,55216.59
6720,486.2365949,2.932862,,,,15,,,,,,,0,0,0,0,0,10.363682,84374.55,642023.7,503974.47,202.6413,41977.18,0,156024.47
7622,486.2372043,3.3102367,,,,85,,,,,,,0,0,0,0,0,0,82324.83,415941.03,197368.77,0,21353.574,0,105959.22
11279,487.1718743,5.503394,,,,94,368,[M+Na]+,,2,11279;11268,464.18152,0,0,0,0,1757.8854,6295.807,5176.831,1512.271,819.2988,15445.006,2985.5898,12502.252,4705.674
5550,487.1940607,2.5286937,,,,15,213,[M+Na]+,,2,5553;5550,464.20505,0,0,0,0,28191.496,42463.492,13370.48,4171.95,4320.1514,43018.348,22853.25,84863.984,13066.874
105,487.2146296,0.44668835,,,,13,,,,,,,0,0,5.744611,0,5938.7925,5440.9927,6313.7686,8981.16,8576.524,4529.9053,5811.446,31481.549,8995.1045
5087,487.2205786,2.2585912,,,,15,195,[M+H]+,,2,5056;5087,486.21321,0,0,0,0,0,0,18601.193,193582.23,75990.55,0,16964.021,0,33288.08
4257,487.2388566,2.0109956,,,,15,166,[M+H]+,,3,4243;4257;4247,486.23127,0,0,0,0,0,186.50078,53136.45,244274.97,253725.5,0,54737.555,0,209655.84
11675,487.2518391,5.7726607,,,,78,,,,,,,0,0,0,0,0,11.154037,10181.867,14668.486,52917.246,3438.781,123.04294,102122.84,239.68321
17227,487.3610699,9.289664,,,,87,423,[M+Na]+,,3,17227;17193;17188,464.3714,15315.513,11517.776,14014.979,30957.902,5189.12,5525.649,4392.64,6378.1416,5584.484,5641.915,5067.9976,6399.3145,5172.8237
9131,488.1490965,4.146295,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,89306.17,0
2566,488.1522402,1.555377,,,,15,,,,,,,0,0,0,0,1147.1383,10848.545,4731.9746,4461.118,70313.67,5914.3716,449.7289,0,6782.5664
5379,488.1766609,2.4114735,,,,15,,,,,,,0,0,0,0,34492.44,16311.633,68575.73,162795.33,200908.89,56520.754,33698.867,164292.52,38166.848
11273,488.1775489,5.5040536,,,,94,367,[M+Na]+,,2,11273;11264,465.18883,0,0,0,0,622.40466,2224.6963,2173.3936,632.4735,316.1684,6935.627,1112.6046,13134.049,2709.327
6106,488.1876387,2.728626,,,,15,235,[M+Na]+,,2,6106;6104,465.19957,0,0,0,0,1317.4515,260.82794,2115.2812,12276.536,0,13242.956,2392.7256,0,779.8356
5462,488.2153897,2.484756,,,,15,,,,,,,0,0,0,0,0,0,2767.2124,86556.17,39946.04,0,2452.616,0,9700.714
6530,488.253615,2.8910928,,,,15,247,[M+NH4]+,,3,6530;6536;6554,470.21929,0,0,0,0,0,0,35143.69,156959.52,166184.06,0,8038.436,0,57343.35
11560,488.2986017,5.6802487,,,,62,378,[M+Na]+,,2,11546;11560,465.30905,0,0,0,0,444.55115,0,7994.151,19088.385,17020.719,26766.047,12564.862,21952.137,0
9448,488.2990496,4.287706,,,,63,325,[M+Na]+,,2,9446;9448,465.30969,0,0,0,0,1068.9683,581.712,8188.2065,5561.7124,0,13588.711,30461.13,12646.943,413.27722
8449,488.2994955,3.7544987,,,,85,299,[M+Na]+,,2,8449;8450,465.31002,0,0,0,0,680.7039,38.510803,788.2069,164.18663,0,8870.456,6875.7974,10201.092,0
781,488.9637068,0.6238373,,,,13,49,[M+K]+,,3,781;835;792,450.00106,0,0,0,0,0,183.13168,1257.4639,1907.0466,6074.031,10249.769,1506.9336,0,111.660484
2453,489.1179851,1.5273188,,,,15,,,,,,,0,0,0,0,27500.205,0,0,197782.47,15899.694,881.28064,39040.527,180131.61,105627.58
3145,489.1180776,1.7016056,,,,15,127,[M+H]+,,2,3172;3145,488.11098,0,0,0,0,5611.9136,72.79643,0,46365.207,4197.3335,225.27003,11636.114,41978.62,22836.879
9484,489.1770357,4.303107,,,,63,,,,,,,0,0,0,0,0,0,80019.79,147635.3,54901.27,0,13708.811,0,31787.46
11525,489.2454506,5.6556387,,,,62,377,[M+Na]+,,3,11525;11536;11535,466.25668,0,0,0,0,19487.629,36858.016,421797.03,65873.62,529726.7,65793.32,34094.05,16405.59,275465.4
7014,489.2486153,3.0302806,,,,15,,,,,,,0,0,0,0,2943.521,1152.2834,31575.648,25713.615,94740.164,58323.26,475.48993,94347.47,12530.723
4069,490.1756914,1.9675701,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,533070.75,0
6792,490.2056104,2.9870713,,,,15,,,,,,,0,0,0,0,989.55927,13872.506,53517.754,583.12836,13005.333,0,0,35163.3,89295.18
8836,490.2076345,3.946738,,,,69,311,[M+K]+,,2,8836;8857,451.24437,0,0,0,0,696.0022,6304.298,2730.702,25789.432,52214.75,70686.36,5857.825,62004.633,12313.856
3120,490.2141156,1.690351,,,,15,123,[M+NH4]+,,3,3125;3120;3122,472.17981,0,0,0,0,74.47243,770.9919,273443.97,237686.66,186298.03,218.73141,39102.688,0,57900.633
5228,490.2274332,2.3194516,,,,15,203,[M+NH4]+,,2,5247;5228,472.19348,0,0,0,0,1939.6536,11918.206,39438.574,7202.8687,250208.03,0,0,6949.674,0
4133,490.2858422,1.9863923,,,,15,163,[M+NH4]+,,3,4138;4133;4134,472.25195,520.5328,1813.9395,2201.8286,3790.4468,4917.37,12867.472,6507450,6925781.5,4631276,14301.917,2110168.5,27529.113,2543019.2
1137,491.0709937,0.7453847,,,,13,65,[M+Na]+,,2,1137;1164,468.08169,0,0,0,0,49.54821,0,0,12783.665,6239.2266,0,12575.48,1085.385,4651.7466
1391,491.1694274,0.8090496,,,,,,,,,,,0,0,0,0,0,0,0,2742.204,0,0,0,82932.086,0
16417,491.1706653,8.600016,,,,89,,,,,,,0,0,0,0,34910.918,0,42.40113,946.9231,9969.04,16.331764,0,3604.7878,2084.8718
8946,491.1881668,4.012062,,,,69,315,[M+Na]+,,2,8942;8946,468.19964,0,0,0,0,5691.8784,829.75195,20613.496,34808.633,60901.875,47806.73,937.5285,13824.986,8225.789
8943,491.1901394,4.0425444,,,,,,,,,,,0,0,0,0,454.1146,119.26786,42791.08,142126.72,88090.06,615.8723,3324.96,2455.3535,36492.062
7399,491.1923822,3.319675,,,,85,,,,,,,0,0,0,0,0,0,16418.38,221971.02,163171.03,0,1657.2064,0,73531.73
9310,491.1921419,4.186118,,,,,,,,,,,0,0,0,0,0,0,165695.52,51250.434,3033.375,0,24131.594,0,12488.095
6646,491.1925368,2.9351902,,,,15,251,[M+Na]+,,2,6646;6660,468.20287,0,0,0,0,0,0,11219.76,499662,405468.34,0,37747.434,0,130752.55
4697,491.2288387,2.1327844,,,,15,,,,,,,0,0,0,0,1032.2485,8390.295,0,0,6617.0156,37954.79,0,143807.81,0
12933,491.2856186,6.726888,,,,39,391,[M+H]+,,2,12949;12933,490.27803,0,0,0,0,0,0,158.7492,359.7274,2048.1226,4301.576,0,12907.142,0
3527,492.1745876,1.7915831,,,,,,,,,,,0,0,0,0,0,0,0,0,0,797506.06,0,0,70317.086
6039,492.1867403,2.6744096,,,,15,231,[M+NH4]+,,3,6018;6039;6050,474.15266,0,0,0,0,5153.307,35340.504,315325.47,0,13880.654,12467.082,1579.279,7033.318,341172.78
6075,492.2263874,2.7082307,,,,15,,,,,,,0,0,0,0,2535.0896,7125.3003,7958.249,620.1735,3905.532,34500.51,1708.4677,21324.543,1937.3322
17131,492.3645021,9.253982,,,,87,,,,,,,0,39.719643,26.135597,1368.1066,47178.555,7294.1733,13831.518,3270.1606,84515.99,2824.6064,11397.989,7850.1323,9521.102
990,493.1685063,0.68986815,,,,,,,,,,,0,0,0,0,0,0,0,476.62073,2391.369,0,0,59671.684,0
1504,493.1819126,0.8834892,,,,13,,,,,,,0,0,0,0,191304.14,94.726074,1676.7869,891309.75,830170.6,15812.822,433778.4,223179.61,466126.03
6554,493.2085705,2.905249,,,,15,247,[M+Na]+,,2,6530;6554,470.21929,0,0,0,0,0,0,35660.688,401630.6,394455.97,0,54893.043,0,166355.44
10593,493.2794745,4.971267,,,,14,,,,,,,0,0,0,0,447.651,22107.63,10862.424,2199.5376,10060.84,97429.11,2078.8843,54895.062,1199.3718
9219,493.2796536,4.2022343,,,,63,,,,,,,0,0,0,0,4264.388,1930.102,38117.95,60823.605,181.01292,11032.229,10108.217,80229.445,13920.992
5081,493.2805125,2.2555285,,,,15,194,[M+NH4]+,,2,5081;5039,475.2461,0,0,0,0,8727.098,11768.25,0,23266.021,0,48171.46,0,10117.791,0
5511,494.2026197,2.5057755,,,,15,,,,,,,0,0,0,0,174.61574,357.0331,100972.89,3485.9607,7456.171,1277.0273,0,0,0
8608,494.2936046,3.8538032,,,,85,,,,,,,0,0,0,0,101.97624,21.788622,3777.5186,588.1399,19026.299,7340.741,1328.5288,35520.113,0
1282,495.161184,0.8000905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,64728.31,0
